"views","likes","dislikes","comment_count","days_trending","days_after_publish","num_tags","title_word_count","description_word_count","category_id","Country","engagement","category"
2904,399,8,110,1,1,15,9,114,"22","Germany",0.17803030303030304,"People & Blogs"
309678,4343,3872,7752,1,1,5,7,20,"25","Canada",0.05156000749165262,"News & Politics"
3261,393,11,67,1,1,18,7,280,"26","Germany",0.14443422263109476,"Howto & Style"
6902,83,1,6,1,1,52,14,17,"23","Canada",0.01303969863807592,"Comedy"
73996,2523,50,191,2,1,7,13,74,"24","Germany",0.03735337045245689,"Entertainment"
4972,467,23,28,1,1,24,5,102,"19","Germany",0.10418342719227675,"Travel & Events"
133008,7337,380,752,3,1,24,11,173,"24","Germany",0.0636728617827499,"Entertainment"
194292,0,0,2366,1,2,63,6,37,"25","Canada",0.01217754719700245,"News & Politics"
46260,2286,35,17,3,2,9,5,91,"15","USA",0.050540423692174666,"Pets & Animals"
10369,129,17,134,1,1,38,11,36,"25","Germany",0.027003568328672,"News & Politics"
67463,6273,58,1123,1,1,40,6,221,"24","Canada",0.11049019462520196,"Entertainment"
211895,3583,69,433,1,2,30,14,302,"17","Germany",0.019278416196701197,"Sports"
2636,88,2,27,1,1,27,14,312,"22","Germany",0.04438543247344461,"People & Blogs"
71551,1212,193,92,2,2,1,8,127,"25","Germany",0.020922139452977596,"News & Politics"
1287286,12916,1297,730,2,1,40,8,118,"26","Germany",0.01160814302338408,"Howto & Style"
171597,2572,548,2116,2,1,24,10,167,"24","Germany",0.03051335396306462,"Entertainment"
51392,1920,112,466,1,1,15,8,241,"26","Germany",0.04860678704856787,"Howto & Style"
67805,2536,96,810,1,1,20,13,82,"22","Canada",0.0507632180517661,"People & Blogs"
1031352,5908,1062,891,2,1,4,15,23,"17","Germany",0.0076220339903350165,"Sports"
287354,5531,68,269,1,2,5,6,10,"24","United Kingdom",0.0204208050001044,"Entertainment"
2408780,18542,1658,1576,3,1,26,7,21,"24","Germany",0.009040261045010337,"Entertainment"
12372,105,1,5,2,4,1,9,88,"24","Germany",0.008971871968962172,"Entertainment"
2865,210,17,8,1,1,62,12,292,"22","Germany",0.08202443280977312,"People & Blogs"
528183,28290,669,1527,1,1,12,5,131,"24","Germany",0.05771863161063495,"Entertainment"
175115,7726,100,697,2,1,26,11,106,"17","Germany",0.04867087342603432,"Sports"
418316,10336,270,1562,1,0,28,18,59,"17","Canada",0.029088057831878292,"Sports"
817676,14254,276,945,1,1,30,10,269,"24","Canada",0.0189255891086445,"Entertainment"
23326,1460,31,75,2,1,11,14,284,"26","Germany",0.06713538540684215,"Howto & Style"
10789,768,14,29,1,1,20,18,238,"26","Germany",0.07516915376772638,"Howto & Style"
866659,55163,3647,5074,1,1,41,10,112,"10","Germany",0.07371295976849027,"Music"
117973,647,51,56,3,4,13,12,224,"2","USA",0.006391292922956948,"Autos & Vehicles"
1165478,31806,619,4137,2,2,12,6,105,"1","Canada",0.031370819526408904,"Film & Animation"
11411,166,7,21,1,8,1,11,1,"22","Germany",0.017001139251599334,"People & Blogs"
3805,18,8,3,1,0,20,11,215,"1","Germany",0.007621550591327201,"Film & Animation"
183465,3752,219,2339,1,1,28,4,66,"24","Germany",0.03439348104543101,"Entertainment"
23877,93,30,20,1,6,25,8,361,"24","USA",0.005989027097206516,"Entertainment"
36854,680,84,437,1,1,46,9,86,"1","Germany",0.032588050143810714,"Film & Animation"
96967,354,90,65,1,1,17,6,1,"1","Germany",0.005249208493611228,"Film & Animation"
89771,500,62,48,1,0,7,12,28,"17","Germany",0.006795067449399027,"Sports"
6263,142,2,14,1,1,45,6,161,"24","Germany",0.025227526744371707,"Entertainment"
19700,1730,9,120,1,1,30,14,305,"26","Canada",0.09436548223350254,"Howto & Style"
8955556,233690,3308,15097,7,1,15,9,133,"24","USA",0.028149564359823107,"Entertainment"
98042,5112,26,370,1,1,16,8,210,"15","USA",0.05618000448787255,"Pets & Animals"
375122,5790,96,255,2,1,33,13,212,"23","Canada",0.016370674074034582,"Comedy"
26376,124,14,13,1,1,21,11,93,"17","Germany",0.0057249014255383686,"Sports"
11622,170,14,113,1,2,26,6,623,"25","Germany",0.025554981930820855,"News & Politics"
359141,8950,326,1223,12,2,21,8,409,"27","USA",0.029233643610726705,"Education"
881070,36148,2574,3011,1,1,20,3,39,"24","Germany",0.04736627055739045,"Entertainment"
281767,8832,436,1493,1,1,29,10,290,"24","Germany",0.0381911295503022,"Entertainment"
421093,3566,695,712,1,1,20,5,292,"24","Germany",0.011809742740914715,"Entertainment"
13930,97,8,35,1,2,1,14,1,"22","Germany",0.010050251256281407,"People & Blogs"
1586396,45690,2414,3812,4,2,23,10,93,"24","USA",0.03272575069528667,"Entertainment"
20183,839,39,56,2,1,23,9,135,"26","Germany",0.04627656939008076,"Howto & Style"
440776,11122,416,1248,1,1,13,11,195,"24","Germany",0.02900793146632303,"Entertainment"
193166,2050,183,276,1,0,4,13,6,"17","Germany",0.01298882826170237,"Sports"
28927,127,20,73,1,1,33,10,36,"24","Canada",0.0076053514018045425,"Entertainment"
26123,34,10,20,1,1,12,4,79,"1","Canada",0.0024499483214025955,"Film & Animation"
251980,1928,197,313,1,1,22,12,346,"24","Canada",0.009675371061195332,"Entertainment"
3407,271,3,28,1,1,1,10,1,"1","Germany",0.0886410331670091,"Film & Animation"
14107720,356297,7889,27012,7,1,36,7,401,"17","USA",0.027729356692647714,"Sports"
589207,6063,353,2759,2,1,38,17,267,"17","Canada",0.015571776981604089,"Sports"
25969,0,0,26,1,1,13,15,136,"24","Canada",0.001001193730986946,"Entertainment"
96440,2909,186,1434,1,2,37,13,136,"25","Canada",0.04696184155951887,"News & Politics"
834323,4178,173,133,2,1,23,15,32,"24","Germany",0.0053744173419646825,"Entertainment"
20796,53,25,27,1,1,13,7,13,"22","Germany",0.005049047893825736,"People & Blogs"
264549,8493,238,878,1,1,12,10,470,"26","Canada",0.036322193620085506,"Howto & Style"
209567,1798,250,38,1,1,19,15,132,"25","Canada",0.009953857238973693,"News & Politics"
40729,2489,42,347,1,1,13,7,67,"28","Germany",0.07066218173782808,"Science & Technology"
3394,135,21,23,1,1,32,8,271,"2","Germany",0.05274012964054213,"Autos & Vehicles"
242628,8225,224,362,1,0,8,11,150,"20","Canada",0.03631485236658588,"Gaming"
15374,61,11,6,1,1,2,10,215,"22","Canada",0.00507350071549369,"People & Blogs"
566345,2640,1235,2087,13,1,13,11,299,"25","United Kingdom",0.010527152177559614,"News & Politics"
1454240,141516,1841,23989,5,1,4,8,27,"22","USA",0.11507454065353724,"People & Blogs"
106816,112,15,17,2,1,1,8,7,"22","Germany",0.0013481126423007788,"People & Blogs"
189083,2878,44,672,1,1,6,10,10,"17","Canada",0.019007525795550102,"Sports"
1096040,25270,690,1268,3,1,31,11,475,"23","Germany",0.02484215904529032,"Comedy"
367560,1184,69,140,1,2,12,4,9,"22","Canada",0.0037898574382413757,"People & Blogs"
24938,85,639,131,2,1,1,1,1,"1","Canada",0.034285026866629244,"Film & Animation"
118934,7142,688,1151,1,1,31,13,131,"24","Canada",0.07551246910050953,"Entertainment"
235877,7386,132,817,3,1,20,11,306,"19","Canada",0.03533621336544046,"Travel & Events"
48594,1941,183,327,2,1,20,5,12,"22","Germany",0.050438325719224596,"People & Blogs"
44558,182,55,15,1,1,17,11,37,"24","Germany",0.005655550069572243,"Entertainment"
98756,732,97,57,1,2,4,8,1,"24","Germany",0.008971606788448296,"Entertainment"
3981,195,1,57,1,1,17,13,212,"28","Germany",0.06355187138909822,"Science & Technology"
22113,87,11,39,1,1,14,6,16,"1","Canada",0.006195450639895085,"Film & Animation"
2529,303,1,87,1,1,19,16,104,"2","Germany",0.1546065638592329,"Autos & Vehicles"
319301,2156,221,414,1,1,37,7,47,"24","Canada",0.00874096855318336,"Entertainment"
1983,57,0,1,1,1,1,13,1,"1","Germany",0.02924861321230459,"Film & Animation"
163393,3996,205,2004,1,1,26,4,66,"24","Germany",0.03797592308116015,"Entertainment"
220749,11039,89,701,2,1,20,7,223,"20","Canada",0.05358574670779936,"Gaming"
477269,19055,192,1217,9,1,19,11,156,"23","USA",0.042877287232147905,"Comedy"
36316,615,13,52,2,1,38,9,231,"24","Germany",0.018724529133164445,"Entertainment"
9161,96,9,12,1,1,1,7,96,"24","Germany",0.012771531492195174,"Entertainment"
701996,23764,988,3339,2,1,46,6,195,"27","Canada",0.04001589752648163,"Education"
506188,3384,7842,5858,3,1,26,10,142,"25","Canada",0.03375030621034082,"News & Politics"
3421,134,24,31,1,1,2,5,170,"27","Germany",0.05524700380005846,"Education"
458964,4903,392,1289,1,3,16,10,242,"1","Canada",0.01434535170514463,"Film & Animation"
484841,4475,435,1137,2,1,17,8,189,"22","Germany",0.01247213003850747,"People & Blogs"
372954,1681,615,511,1,1,14,8,519,"24","Canada",0.007526397357314843,"Entertainment"
2018195,26793,529,3264,2,1,15,7,342,"22","Germany",0.01515512623904033,"People & Blogs"
511919,10241,300,1094,2,1,11,10,81,"24","Germany",0.022728205048064245,"Entertainment"
14904,851,15,144,1,1,17,16,136,"24","Germany",0.06776704240472356,"Entertainment"
118111,2513,74,708,1,1,38,9,142,"1","Canada",0.027897486262922166,"Film & Animation"
50653,4253,58,1557,1,1,27,9,62,"24","Canada",0.11584703768779736,"Entertainment"
181985,2577,779,1787,1,0,22,6,274,"24","Germany",0.028260570926175236,"Entertainment"
602509,3607,404,271,1,2,19,13,193,"24","Germany",0.007106947780033161,"Entertainment"
104230,3936,71,350,1,1,32,12,197,"26","Canada",0.04180178451501487,"Howto & Style"
46335,182,36,12,1,1,14,15,93,"24","Germany",0.004963850221215064,"Entertainment"
44994,2366,39,484,1,1,28,10,328,"28","Germany",0.06420856114148553,"Science & Technology"
91560,2860,198,1867,1,2,16,10,111,"25","Canada",0.05378986456968109,"News & Politics"
70891,5155,129,781,3,3,25,6,122,"1","USA",0.08555387848951207,"Film & Animation"
52894,0,0,18,1,1,27,3,22,"1","Germany",3.4030324800544487E-4,"Film & Animation"
5924,74,4,21,1,1,26,10,105,"22","Germany",0.016711681296421338,"People & Blogs"
194543,1764,162,271,2,1,30,12,535,"24","Canada",0.011293133137661083,"Entertainment"
172057,863,55,161,2,1,1,11,135,"24","Canada",0.006271177574873443,"Entertainment"
293653,1876,169,583,2,1,22,9,48,"22","Canada",0.00894933816443217,"People & Blogs"
155387,6153,576,666,1,1,41,10,186,"24","USA",0.04759085380372875,"Entertainment"
35561,2222,39,442,1,1,10,5,94,"28","Germany",0.07601023593262282,"Science & Technology"
2109,32,0,0,1,1,7,9,1,"17","Germany",0.015173067804646752,"Sports"
23642,161,34,42,1,1,1,4,3,"22","Germany",0.010024532611454192,"People & Blogs"
55104,1993,79,463,1,1,59,11,205,"24","Canada",0.04600391986062718,"Entertainment"
485433,19128,1622,1278,3,3,22,10,383,"25","USA",0.04537804393191233,"News & Politics"
573408,29833,350,1790,1,2,11,4,36,"23","Canada",0.05575959874993024,"Comedy"
2121,47,2,3,1,1,8,8,118,"25","Germany",0.024516737388024516,"News & Politics"
20205,56,18,14,2,1,3,7,49,"22","Germany",0.0043553575847562484,"People & Blogs"
31677,853,79,240,2,1,18,8,456,"24","Germany",0.036998453136344985,"Entertainment"
313861,3282,710,1446,1,1,21,6,32,"22","Canada",0.01732614118988979,"People & Blogs"
1539802,12609,1008,2597,4,1,11,5,110,"28","Canada",0.010529925276106928,"Science & Technology"
49638,633,19,58,5,2,6,10,185,"10","USA",0.014303557758169145,"Music"
22749,180,12,12,1,2,8,11,18,"24","Germany",0.008967427139654491,"Entertainment"
7370,60,4,13,1,1,9,12,37,"17","Germany",0.010447761194029851,"Sports"
144002,6047,77,446,1,1,14,10,39,"26","Canada",0.045624366328245444,"Howto & Style"
187068,15266,67,802,1,1,12,7,196,"26","Canada",0.08625205807513846,"Howto & Style"
621425,13225,332,2093,3,1,30,14,328,"17","Germany",0.02518405278191254,"Sports"
405666,13514,6528,1516,4,1,14,5,36,"24","Germany",0.053142240168019994,"Entertainment"
385953,12427,595,5746,2,1,19,5,116,"28","Canada",0.04862768264529619,"Science & Technology"
47985,2210,32,386,1,1,15,14,420,"20","Germany",0.054767114723351044,"Gaming"
316609,22032,545,516,2,1,23,5,84,"23","Canada",0.07293854565094486,"Comedy"
9550,482,73,77,1,1,14,6,466,"22","Germany",0.06617801047120418,"People & Blogs"
17036,2539,15,163,1,2,4,9,51,"22","United Kingdom",0.1594857947875088,"People & Blogs"
3534066,17362,2322,9793,1,14,38,6,241,"24","United Kingdom",0.008340817630457383,"Entertainment"
4543,20,1,9,1,1,6,8,49,"22","Germany",0.006603565925599824,"People & Blogs"
52776,781,25,32,1,1,4,11,117,"24","Germany",0.015878429589207214,"Entertainment"
962221,16683,1741,7349,1,1,13,16,66,"25","Canada",0.026784907001613973,"News & Politics"
957295,25391,814,4339,3,1,9,7,105,"1","Canada",0.031906570075055235,"Film & Animation"
3244,8,2,2,1,0,7,10,1,"17","Canada",0.0036991368680641184,"Sports"
723523,16290,505,461,7,1,28,10,23,"24","USA",0.02384996745093107,"Entertainment"
54334,2406,100,142,1,2,17,7,244,"24","Germany",0.04873559833621673,"Entertainment"
8906,1029,7,196,1,1,19,5,255,"24","Germany",0.13833370761284527,"Entertainment"
21617,2198,215,447,1,1,31,13,215,"25","Germany",0.13230327982606283,"News & Politics"
1093874,75639,1834,4713,1,1,25,9,225,"23","Canada",0.07513296778239541,"Comedy"
3567,140,9,9,1,1,27,13,363,"27","Germany",0.04429492570787777,"Education"
3074268,72522,2260,10403,3,1,52,6,216,"10","Canada",0.02770903512641058,"Music"
59348,1634,39,390,1,1,18,16,32,"25","Canada",0.0347610702972299,"News & Politics"
182032,1204,78,680,1,1,1,8,1,"17","Germany",0.010778324690164367,"Sports"
63228,436,62,23,1,1,10,9,360,"24","Canada",0.008240020244195609,"Entertainment"
829846,4412,1599,734,1,1,18,6,70,"24","Canada",0.008128014113462015,"Entertainment"
504251,6898,1573,786,1,2,36,6,74,"24","Germany",0.018357920956031816,"Entertainment"
22268,127,10,8,2,5,9,11,1,"1","Germany",0.006511586132566912,"Film & Animation"
2132569,103963,1972,11676,4,1,39,14,754,"24","Canada",0.05514991543063788,"Entertainment"
27659,136,33,25,8,0,33,9,217,"24","USA",0.007013991829061065,"Entertainment"
10042,17,27,2,1,1,11,7,21,"25","Germany",0.004580760804620594,"News & Politics"
20248,1714,13,240,1,1,12,14,50,"20","Germany",0.09714539707625444,"Gaming"
549266,2998,260,639,1,1,1,2,15,"28","Germany",0.0070949230427515995,"Science & Technology"
604306,3902,636,1493,2,1,8,22,391,"24","Germany",0.0099800432231353,"Entertainment"
78375,1999,72,286,2,1,31,7,177,"22","Germany",0.030073365231259967,"People & Blogs"
40407,1256,72,303,1,1,30,11,377,"24","Canada",0.04036429331551464,"Entertainment"
192909,2343,484,717,1,2,26,14,215,"24","USA",0.018371356442675044,"Entertainment"
183039,4749,406,1031,1,1,18,9,196,"24","Canada",0.03379607624604593,"Entertainment"
15103,220,15,44,1,1,20,6,11,"25","Germany",0.01847315102959677,"News & Politics"
908365,18545,565,3399,2,1,40,12,221,"17","Canada",0.024779686579733916,"Sports"
5127,351,4,102,1,1,1,7,598,"22","Germany",0.08913594694753267,"People & Blogs"
3709089,34607,1462,3412,1,2,21,16,445,"17","Canada",0.010644392733633514,"Sports"
187927,1237,38,49,1,1,1,11,1,"24","Germany",0.007045288862164564,"Entertainment"
858179,25116,385,1923,2,1,30,7,54,"24","Canada",0.03195603714376605,"Entertainment"
47447,2561,1009,2079,2,0,12,9,24,"22","Germany",0.11905916074778174,"People & Blogs"
225955,11462,150,1158,1,1,9,4,65,"10","Canada",0.05651567790046691,"Music"
130404,7553,118,749,2,1,30,8,252,"24","Canada",0.06456857151621116,"Entertainment"
8682,101,11,0,1,2,1,7,66,"25","Germany",0.0129002533978346,"News & Politics"
4709,77,5,20,1,1,9,12,52,"2","Germany",0.021660649819494584,"Autos & Vehicles"
1157069,145121,1782,11618,4,1,5,10,65,"24","Germany",0.13700220125161075,"Entertainment"
7293,688,30,443,1,1,4,5,77,"27","Germany",0.15919374742904155,"Education"
335726,25740,340,942,3,1,14,7,77,"24","Germany",0.08048825530343197,"Entertainment"
140169,5111,32,583,2,0,33,15,201,"24","Canada",0.04085068738451441,"Entertainment"
210641,959,1367,1127,1,1,36,4,131,"24","Germany",0.016392820011298846,"Entertainment"
76381,1347,70,69,2,1,12,7,48,"17","Germany",0.019455100090336602,"Sports"
9922,253,97,261,2,0,5,12,21,"25","Germany",0.061580326547067125,"News & Politics"
1460854,71095,860,3776,10,1,34,4,95,"10","United Kingdom",0.051840224964301705,"Music"
221379,1051,222,182,1,1,35,10,37,"24","Germany",0.006572439120241758,"Entertainment"
46704,855,36,143,2,1,6,9,34,"17","Germany",0.022139431312093182,"Sports"
380143,16020,168,1216,1,1,32,8,218,"1","Germany",0.04578277122030394,"Film & Animation"
594210,5330,177,302,2,1,19,8,139,"22","Germany",0.009776005116036417,"People & Blogs"
3438,18,0,0,1,4,20,5,47,"22","USA",0.005235602094240838,"People & Blogs"
466648,7486,180,324,3,1,18,7,163,"24","Canada",0.01712211345596681,"Entertainment"
139898,5758,100,326,2,1,18,6,222,"26","Germany",0.044203634076255556,"Howto & Style"
2182277,100922,2919,5091,3,1,47,6,477,"10","Germany",0.049916669607020556,"Music"
112871,151,40,125,1,2,16,2,292,"24","Canada",0.00279965624473957,"Entertainment"
5591,336,40,127,1,0,45,14,30,"25","Germany",0.08996601681273475,"News & Politics"
176552,608,84,64,1,2,34,11,227,"24","Canada",0.004282024559336626,"Entertainment"
1009304,31775,550,960,3,12,29,16,93,"10","United Kingdom",0.03297817109612168,"Music"
5500,212,16,19,1,1,26,11,249,"26","Germany",0.04490909090909091,"Howto & Style"
50265,2572,39,264,2,1,29,12,91,"1","Germany",0.057196856659703574,"Film & Animation"
129607,9019,57,294,1,1,13,8,210,"1","Canada",0.07229547786770776,"Film & Animation"
8957,49,12,4,1,2,1,9,26,"22","Germany",0.00725689404934688,"People & Blogs"
11206,167,10,104,1,1,1,13,86,"22","Germany",0.025075852222023916,"People & Blogs"
595834,29072,359,2252,2,1,39,8,308,"2","Germany",0.053174206238650365,"Autos & Vehicles"
49708,197,60,195,1,1,2,19,64,"24","Germany",0.009093103725758429,"Entertainment"
230394,1178,132,0,1,2,4,11,33,"24","Germany",0.005685911959512835,"Entertainment"
498289,23661,578,2296,2,1,30,10,118,"23","Canada",0.05325222912807628,"Comedy"
3470,16,1,3,1,0,7,10,1,"17","Canada",0.005763688760806916,"Sports"
658345,8884,535,1166,22,3,36,6,446,"10","USA",0.016078196082601068,"Music"
448412,8446,173,2454,2,1,26,4,180,"24","Canada",0.024693808372657288,"Entertainment"
36427,330,42,38,1,1,38,12,281,"24","Germany",0.011255387487303373,"Entertainment"
29394,109,38,13,1,1,32,9,50,"24","Germany",0.005443287745798463,"Entertainment"
271847,1608,268,159,2,1,33,8,229,"24","Germany",0.007485828425548195,"Entertainment"
58953,1607,88,137,1,1,16,5,242,"24","Germany",0.031075602598680304,"Entertainment"
244711,8835,313,91,1,0,10,13,146,"20","Canada",0.037754739263866355,"Gaming"
1297308,8960,1792,1540,2,2,21,8,218,"1","Canada",0.009475005164540726,"Film & Animation"
56772,4871,111,1532,1,1,13,9,47,"1","Germany",0.11473966039596985,"Film & Animation"
59984,568,16,16,1,1,26,13,131,"22","Germany",0.010002667377967457,"People & Blogs"
12918,403,18,73,1,1,40,9,92,"2","Germany",0.03824121381018734,"Autos & Vehicles"
3372,166,12,8,1,1,20,2,172,"26","Germany",0.05516014234875445,"Howto & Style"
286496,3010,291,1078,1,1,7,3,118,"24","Canada",0.015284681112476266,"Entertainment"
36814,0,0,71,1,1,8,2,14,"1","Germany",0.0019286141141956865,"Film & Animation"
445253,15467,2263,3172,2,1,34,15,885,"19","Canada",0.046944096951620766,"Travel & Events"
2211,259,2,39,1,1,4,10,406,"24","Germany",0.13568521031207598,"Entertainment"
1488948,9040,2439,5194,1,1,1,6,1,"25","Germany",0.011197839011167617,"News & Politics"
657651,26614,215,2283,3,1,46,5,279,"22","Canada",0.044266639904751916,"People & Blogs"
818677,31891,380,3635,2,1,30,9,354,"24","Canada",0.043858566931769184,"Entertainment"
814382,10408,154,1146,4,1,28,7,53,"24","Canada",0.014376545650566933,"Entertainment"
29224,1806,30,141,1,1,6,10,212,"28","Germany",0.06764987681357788,"Science & Technology"
54635,811,51,257,1,1,1,6,103,"24","Germany",0.020481376407065068,"Entertainment"
59428,0,0,146,1,1,21,6,273,"1","Germany",0.0024567543918691524,"Film & Animation"
218726,2340,181,80,1,1,6,3,3,"22","Germany",0.011891590391631538,"People & Blogs"
873003,8362,274,246,2,1,17,8,99,"24","Canada",0.010174077294121555,"Entertainment"
277330,8878,239,527,4,4,35,9,102,"27","USA",0.034774456423755096,"Education"
